33,20000,4568.17614030838,4.378114894372238,228.408807015419,71.8458890914917,1320.0088262557977,2525.4826259612973
38,20000,4652.0388996601105,4.299190189802852,232.60194498300552,72.69024848937988,1329.8173308372498,2496.6046500205975
18,20000,4700.707751274109,4.254678456574774,235.03538756370546,72.5247859954834,1321.462357044219,2536.107130050653
13,20000,4703.697768688202,4.25197386897112,235.1848884344101,72.05533981323242,1309.2710852622956,2488.2595443725563
32,20000,4699.7228190898895,4.255570119744432,234.9861409544945,74.8438835144043,1277.2496581077567,2476.441516876216
2,20000,4717.525615692139,4.239510631054766,235.87628078460693,75.37412643432617,1262.709200382232,2446.704094409942
8,20000,4719.048898458481,4.238142140576924,235.95244492292406,72.13377952575684,1338.9887571334832,2549.503071308133
39,20000,4706.790776729584,4.249179738109495,235.3395388364792,72.33095169067383,1106.3722491264339,2455.8418822288504
22,20000,4722.766490697861,4.234806027228481,236.13832453489303,75.45363903045654,1311.0294699668882,2531.121451854706
28,20000,4729.116403102875,4.229119838724539,236.45582015514375,72.58188724517822,1309.2653036117554,2489.3213200569144
19,20000,4744.306793689728,4.215578981233138,237.2153396844864,74.94211196899414,1273.1744289398184,2497.1860098838724
7,20000,4780.296625137329,4.183840788211639,239.01483125686647,75.2115249633789,1322.8762149810789,2488.1234335899294
29,20000,4774.546167373657,4.1888798011144655,238.72730836868286,75.47235488891602,1262.4082088470457,2471.8215775489803
23,20000,4802.099652767181,4.164844848331108,240.10498263835908,72.39818572998047,1329.9534559249846,2467.834608554835
3,20000,4836.141814947128,4.13552802322416,241.80709074735643,73.80509376525879,1278.338587284086,2515.964012145987
17,20000,4889.6966817379,4.090233260213512,244.484834086895,74.78523254394531,1252.9483795166013,2527.34564065933
27,20000,4918.746029376984,4.066076979895064,245.9373014688492,74.20313358306885,1277.4775385856622,2474.112668037412
24,20000,4920.298338651657,4.064794169672389,246.01491693258285,74.20933246612549,1207.1620345115653,2464.28920507431
34,20000,4926.173918962479,4.059945980188267,246.30869594812393,74.53441619873047,1254.3869614601133,2485.442948341366
9,20000,4950.810789108276,4.0397423476574295,247.54053945541384,75.35350322723389,1247.6960301399222,2506.9958686828522
15,20000,4975.814158439636,4.019442720962029,248.7907079219818,82.82208442687988,1215.3369069099422,2532.9608559608405
12,20000,5001.760037899017,3.9985924651437244,250.08800189495088,74.4096040725708,1228.853964805603,2458.828845024108
25,20000,5034.222485542297,3.972808126267299,251.71112427711486,82.03756809234619,1241.6601419448848,2459.234232902518
4,20000,5064.295914649963,3.9492163051025764,253.21479573249817,74.4318962097168,1225.9902715682974,2487.5017237663224
14,20000,5119.9374532699585,3.906297719950967,255.99687266349792,74.98276233673096,1155.0528764724718,2381.2526011466935
10,20000,5127.450288534164,3.9005741400795912,256.3725144267082,82.1831226348877,1204.9522876739497,2487.6222848892207
20,20000,5153.1138479709625,3.881148484207271,257.6556923985481,80.47091960906982,1229.851114749908,2504.683609008789
0,20000,5167.937968254089,3.870015492224784,258.39689841270445,81.88307285308838,1216.308772563934,2470.002453327179
37,20000,5173.397106170654,3.8659317252380783,258.6698553085327,73.27473163604736,1166.4916038513177,2478.444406986235
5,20000,5196.189920902252,3.848974018356753,259.8094960451126,81.05170726776123,1176.569354534149,2458.0820870399452
30,20000,5188.817419052124,3.8544428112973637,259.4408709526062,82.79192447662354,1224.038422107696,2460.54906845092
26,20000,5260.579093694687,3.801862807076114,263.02895468473434,83.8167667388916,1098.0025410652158,2390.3328227996813
35,20000,5275.100754737854,3.7913967770259016,263.7550377368927,80.54649829864502,1103.8566231727582,2484.635949134824
1,20000,5296.315422534943,3.7762101393930054,264.8157711267471,83.72128009796143,1145.9392547607415,2480.294756889335
16,20000,5380.169940710068,3.7173546970452063,269.0084970355034,80.72066307067871,1099.5393157005283,2475.429179668389
36,20000,5395.834390640259,3.7065629802672353,269.79171953201296,79.77938652038574,1089.8442029952987,2475.784173011779
11,20000,5429.396269798279,3.683650816068187,271.4698134899139,79.19776439666748,1049.4051575660674,2456.3213682174646
6,20000,5462.145318508148,3.661564977451481,273.10726592540743,78.7496566772461,1070.723795890808,2439.737493991848
31,20000,5491.268768787384,3.642145529951273,274.56343843936924,78.01783084869385,1156.4690470695496,2466.2496066093436
21,20000,5563.347603559494,3.594957824890138,278.16738017797474,75.02710819244385,1047.0975875854485,2397.9484415054285
